id,title,overview,genres,cast,director,keywords,vote_average,vote_count,poster_path,release_date
48231,A Dangerous Method,"Seduced by the challenge of an impossible case, the driven Dr. Carl Jung takes the unbalanced yet beautiful Sabina Spielrein as his patient. Jung’s weapon is the method of his master, the renowned Sigmund Freud. Both men fall under Sabina’s spell.",Drama Thriller,KeiraKnightley ViggoMortensen MichaelFassbender SarahGadon VincentCassel,DavidCronenberg,basedonnovel psychoanalysis sigmundfreud biography spanking basedonplay cigarsmoking cheatinghusband basedontrueevents,6.2,571,,2011-09-30
3509,A Scanner Darkly,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,Animation ScienceFiction Thriller,KeanuReeves WinonaRyder WoodyHarrelson RobertDowneyJr. MitchBaker,RichardLinklater,california detective basedonnovel dream undercover cocaine brain exam future test dystopia assignment cyberpunk drug surveillance totalitarian corporation substance schizophrenic condition neo-noir,6.8,532,,2006-05-25
82684,Chasing Mavericks,Surfer Jay Moriarity sets out to ride the Northern California break known as Mavericks.,Drama,GerardButler JonnyWeston ElisabethShue AbigailSpencer LevenRambin,CurtisHanson,wave surfing sport mentorprotégérelationship santacruzcalifornia,7.0,216,,2012-10-25
12142,Alone in the Dark,"Edward Carnby is a private investigator specializing in unexplainable supernatural phenomena. His cases delve into the dark corners of the world, searching for truth in the occult remnants of ancient civilizations. Now, the greatest mystery of his past is about to become the most dangerous case he has ever faced.",Action Fantasy Horror Thriller,ChristianSlater TaraReid StephenDorff FrankC.Turner MatthewWalker,UweBoll,detective monster professor island museum darkness alienlife-form paranormal artifact slowmotionscene flashbacksequence zombie basedonvideogame occultism,3.1,173,,2005-01-28
23367,Bandslam,A high school social outcast and the popular girl bond through a shared love of music.,Comedy Drama Family Music,VanessaHudgens AlyMichalka GaelanConnell LisaKudrow ScottPorter,ToddGraff,newjersey musical battleofthebands teenager rockband,5.4,126,,2009-08-06
10740,Birth,"It took Anna 10 years to recover from the death of her husband, Sean, but now she's on the verge of marrying her boyfriend, Joseph, and finally moving on. However, on the night of her engagement party, a young boy named Sean turns up, saying he is her dead husband reincarnated. At first she ignores the child, but his knowledge of her former husband's life is uncanny, leading her to believe that he might be telling the truth.",Drama Mystery Thriller,NicoleKidman CameronBright DannyHuston LaurenBacall AlisonElliott,JonathanGlazer,lossofhusband reincarnation friends littleboy independentfilm wedding,5.9,179,,2004-09-08
241239,A Most Violent Year,"A thriller set in New York City during the winter of 1981, statistically one of the most violent years in the city's history, and centered on a the lives of an immigrant and his family trying to expand their business and capitalize on opportunities as the rampant violence, decay, and corruption of the day drag them in and threaten to destroy all they have built.",Crime Drama Thriller,OscarIsaac JessicaChastain AlbertBrooks ElyesGabel DavidOyelowo,J.C.Chandor,corruption capitalism winter americandream immigrant businessethics truck oil lawyer newyorkcity loanshark coat tunnel 1980s husbandwiferelationship truckhijacking bankloan,6.5,546,,2014-12-30
14582,Passchendaele,"Sergeant Michael Dunne fights in the 10th Battalion, AKA The ""Fighting Tenth"" with the 1st Canadian Division and participated in all major Canadian battles of the war, and set the record for highest number of individual bravery awards for a single battle",Drama Romance War History,PaulGross CarolineDhavernas JoeDinicol MeredithBailey AdamHarrington,PaulGross,nurse battle platoon veteran recruitment,6.3,26,,2008-10-17
14914,Flash of Genius,"In this David vs. Goliath drama based on a true story, college professor Robert Kearns (Greg Kinnear) goes up against the giants of the auto industry when they fail to give him credit for inventing intermittent windshield wipers. Kearns doggedly pursues recognition for his invention, as well as the much-deserved financial rewards for the sake of his wife (Lauren Graham) and six kids.",Drama,AaronAbrams AlanAlda LaurenGraham GregKinnear TatianaMaslany,MarcAbraham,biography,6.3,59,,2008-09-07
3902,I'm Not There.,"Six actors portray six personas of music legend Bob Dylan in scenes depicting various stages of his life, chronicling his rise from unknown folksinger to international icon and revealing how Dylan constantly reinvented himself.",Drama Music,CateBlanchett HeathLedger JulianneMoore BenWhishaw CharlotteGainsbourg,ToddHaynes,rockandroll musicstyle success johnf.kennedy advancement bobdylan rock biography music beatnik motor-bikeaccident,6.6,195,,2007-10-01
77948,The Cold Light of Day,"A young American uncovers a conspiracy during his attempt to save his family, that was kidnapped while on vacation in Spain.",Action Thriller,HenryCavill VerónicaEchegui SigourneyWeaver BruceWillis CarolineGoodall,MabroukElMechri,kidnapping spying government,4.8,271,,2012-04-04
21755,The Brothers Bloom,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job – showing a beautiful and eccentric heiress the time of her life with a romantic adventure that takes them around the world.",Adventure Comedy Drama Romance,RachelWeisz AdrienBrody MarkRuffalo RinkoKikuchi RobbieColtrane,RianJohnson,conman estafa,6.8,203,,2008-09-09
4960,"Synecdoche, New York","A theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of New York inside a warehouse as part of his new play.",Drama,PhilipSeymourHoffman SamanthaMorton JenniferJasonLeigh MichelleWilliams CatherineKeener,CharlieKaufman,newyork man-womanrelation writer,7.4,278,,2008-10-24
128,Princess Mononoke,"Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",Adventure Fantasy Animation,YōjiMatsuda YurikoIshida YūkoTanaka KaoruKobayashi MasahikoNishimura,HayaoMiyazaki,fight wolf villageandtown iron pan wildboar territory friendship princess goodvsevil anime,8.2,1983,,1997-07-12
14652,Bon voyage,"Isabelle Adjani and Gerard Depardieu star in director Jean-Paul Rappenau's amusing farce set on the eve of World War II, which follows the intersecting lives of four Parisians as they cope with the impending invasion of their city by German forces. As the French government braces for impact, the lives of a young writer, a vain movie star, a French politician and a young scientist are examined as they attempt to deal with war and evade German spies.",Comedy Drama Foreign,GrégoriDerangère GérardDepardieu IsabelleAdjani VirginieLedoyen YvanAttal,Jean-PaulRappeneau,,5.7,20,,2003-04-16
40932,Can't Stop the Music,Movie about the Village People filmed in a documentary style.,Comedy Music,AlexBriley DavidHodo GlennHughes RandyJones FelipeRose,NancyWalker,camp disco womandirector villagepeople,4.9,9,,1980-06-20
16608,The Proposition,"Set in the Australian outback in the 1880s, the movie follows the series of events following the horrific rape and murder of the Hopkins family, allegedly committed by the infamous Burns brothers gang. Captain Morris Stanley captures Charlie Burns and gives him 9 days to kill his older dangerous psychopathic brother, or else they'll hang his younger mentally slow brother on Christmas Day.",Action Adventure Crime Drama Thriller Western,GuyPearce RayWinstone EmilyWatson DannyHuston DavidWenham,JohnHillcoat,gallows australia psychopath outlaw misanthrope gang shootout sadist brutality violence hideout retribution flogging whipping sunset aborigine savagery,7.1,218,,2005-10-06
334531,My All American,"Freddie Steinmark, an underdog on the gridiron, faces the toughest challenge of his life after leading his team to a championship season.",Drama,AaronEckhart FinnWittrock RobinTunney SarahBolger MichaelReillyBurke,AngeloPizzo,americanfootball biography sport championship,6.8,36,,2015-11-13
32316,Marci X,A Jewish-American Princess is forced to take control of a hard-core hip-hop record label and tries to rein the one of the label's most controversial rappers.,Comedy,LisaKudrow DamonWayans RichardBenjamin JaneKrakowski ChristineBaranski,RichardBenjamin,,3.3,12,,2003-08-22
7299,Equilibrium,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",Action ScienceFiction Thriller,ChristianBale TayeDiggs EmilyWatson AngusMacfadyen SeanBean,KurtWimmer,resistance fascism totalitarianregime destroy phasing dystopia bookburning outlaw governmentagent,6.9,1552,,2002-12-06
13405,The Children of Huang Shi,"About young British journalist, George Hogg, who with the assistance of a courageous Australian nurse, saves a group of orphaned children during the Japanese occupation of China in 1937.",Drama War,JonathanRhysMeyers RadhaMitchell ChowYun-fat MichelleYeoh,RogerSpottiswoode,basedontruestory duringcreditsstinger,6.5,52,,2008-07-03
19457,The Yards,"In the rail yards of Queens, contractors repair and rebuild the city's subway cars. These contracts are lucrative, so graft and corruption are rife. When Leo Handler gets out of prison, he finds his aunt married to Frank Olchin, one of the big contractors; he's battling with a minority-owned firm for contracts.",Drama Action Thriller Crime,MarkWahlberg JoaquinPhoenix CharlizeTheron JamesCaan EllenBurstyn,JamesGray,corruption subway infiltration criminal,6.0,97,,2000-04-27
112937,The Oogieloves in the Big Balloon Adventure,"It's Schluufy's birthday, and the Oogieloves (Goobie, Zoozie and Toofie), along with their friends J. Edgar, Windy Window and Ruffy, are organizing a party. (Shh! It's a secret.) Everything is going along just perfectly until J. Edgar trips and loses the last five magical balloons in all of Lovelyloveville--OH NO! The Oogiloves set out to find the magical balloons in time to save their friend's party. Along the way, they meet some very interesting characters indeed, including Dotty Rounder (Cloris Leachman), Bobby Wobbly (Carey Elwes), Milky Marvin (Chazz Palminteri), Rosalie Rosebud (Toni Braxton) and Lola and Lero Sombero (Christopher Lloyd and Jaime Pressly). Can these new friends help them recover the magical balloons and get back to the cottage in time to celebrate Schluufy's surprise birthday?",Family,ChristopherLloyd CaryElwes JaimePressly ClorisLeachman ChazzPalminteri,MatthewDiamond,,2.2,8,,2012-08-29
314385,By the Sea,"Set in France during the mid-1970s, Vanessa, a former dancer, and her husband Roland, an American writer, travel the country together. They seem to be growing apart, but when they linger in one quiet, seaside town they begin to draw close to some of its more vibrant inhabitants, such as a local bar/café-keeper and a hotel owner.",Drama Romance,AngelinaJolie BradPitt MélanieLaurent MelvilPoupaud NielsArestrup,AngelinaJolie,france hotel 1970s grief travel unhappiness marriageproblems womandirector,5.4,156,,2015-11-12
